residuals
6175.05
-75.27578122041541
-109.06206586155349
84.69312348468793
28.901264641880516
36.664820536571824
-5.447564586493172
45.03936412932126
-77.84240419815978
8.884838450732786
70.17805450919695
127.7448211239689
-61.707750949638466
-52.95676602251933
-12.930757781977263
42.4589977362366
-28.846918012328388
-444.29520061470066
-230.52787379449364
194.09577676158915
122.79830149850204
101.69373301288215
44.9758453361319
-153.45075952721072
-59.39884914211143
-0.12466314174434956
-14.917716643241874
136.48436833202413
98.56032871190746
17.42971759159809
0.9445575290264969
13.940403014886215
32.1015262268711
-90.23678944317817
66.3611970656957
-83.68246161807474
-78.42689797213461
-151.92252420723253
102.95512901933125
314.14590384354415
-5.149913677760196
-9.443116040491077
68.65944908150595
-29.53635005345859
-9.799157552943143
-12.667681667569013
-166.96047004324646
76.96784452048723
38.994579940824224
-135.53109977753775
-6.175690521215074
145.83115536030073
-48.1646743299043
16.887138847450842
-1.2550364661256026
66.29218763051449
48.588772822126884
-26.181181493449913
-143.15028876933502
-80.95126857659852
-271.722650840019
190.10872561069482
66.36074722907233
-86.89365216090209
-17.693028935506845
-169.06613289305915
-165.05189367812454
65.65441672963061
-75.15481358613033
-219.1951765109825
167.4145197739781
-174.52977184389147
-155.98013785424064
69.6801314122331
-124.0682802519168
234.9977053508983
-41.38351478765344
2.8241239180197226
79.87427382966325
-219.54550439873128
-58.857233175649526
-57.427551235537976
81.37584742026229
108.48813394012632
206.67895350118215
252.34679403492828
-43.37389243587768
-103.49931816617027
-127.22841682499893
-10.222709378467698
31.900346741171234
-339.93687607039374
57.03114905471466
36.55400722648574
91.64935869207784
184.17376847507148
-18.549602597779995
-60.83827594385002
-56.79182978947392
155.17942349353598
71.29636309563648
17.39949234670712
55.08084855148172
41.03885327370426
53.14989325602073
-52.17342795655077
255.51027670335316
46.06400049107833
2.4850872578972485
-125.13605702583027
-122.29575843304156
71.3993084958056
-44.56135787648327
-44.52681609739193
-74.09409859901007
103.31967068166796
-1.8141491384049004
40.02776702908977
150.77177442472293
91.90311662029217
182.07529618059743
129.53725373008092
19.372026018737415
96.1233225923379
-37.847276179661094
-42.929244423901764
-94.40265948180695
-8.23199439990185
83.85625615012304
11.728363315549359
-64.80601762013248
77.56988089095557
66.96857544895647
33.634174453176456
81.41998580071049
-218.16140676364012
-74.64857260707413
-52.570711224532715
-8.894135138807542
-10.174928498504414
-89.71944265677666
62.218431702582166
54.007268293261404
-8.320901493364545
189.48955614579063
118.0023206622609
29.03249455022342
14.793221324972365
5.962960982055847
-26.481310967070385
-31.16758490022221
41.080140184264565
221.01485850815607
-36.67048287704529
138.22418871687478
-27.723584570137973
-25.941436740814424
-32.03172119010924
76.61226369750148
-58.07431242504663
-17.247704118965885
123.55524977241566
59.34186117632362
115.85549113493926
-76.70056430300338
32.35247542378784
60.66739038281139
-53.56837792321312
-6.053905744961412
1.2676113541338054
-75.90806399729809
-63.457182200883835
-230.27752826696906
137.33967401811788
88.10775721762911
-301.6434221460613
141.29842833922248
86.55127544840343
-40.42108633476619
6.227546394765341
143.4576611912371
-137.26680421280162
-180.12210491551377
46.592823521433274
31.63654096712162
-404.4443247313202
-43.36704357134022
262.83446353633735
-301.1833865968729
29.764259515803133
-138.41604827982974
93.45135634222788
283.25182526996014
4.991682574657716
32.768401517568236
59.58524115717864
98.55433168612853
112.80849108019174
24.802899459315995
53.04659284504305
-14.56677482285977
27.49553205632401
-49.468874707686155
-32.81426186853696
107.34311668975533
1.2609274768528849
-16.744486275499185
160.41801260322882
328.66735898729985
-34.973984392282546
74.69052864020523
179.75415526705
-30.719338386104027
127.06521458520638
73.36583329308542
206.39911462991404
-70.86626424205042
113.82123437875907
-67.22429137424297
-194.938883743489
-225.10793834735432
282.2702745449096
116.21799695374557
112.92506681144732
-229.75529468886452
358.32425962768775
142.9193584630466
-370.25254422607577
-468.53158987185816
-165.48482884266377
156.0043898174572
534.5935917358256
110.75427656281772
180.79907427609578
305.18172128764854
228.77155740806302
-67.72777105061141
65.54480515315845
173.98923780379846
370.7257304431605
-158.7894961075108
-163.43607934353713
-124.67158783339437
-234.07449506230842
-109.92214608371978
-5.908666405028271
286.6049012968979
525.7562322685499
-183.53902672171898
26.147201655567187
-88.03258353308956
-132.44425758078978
-434.16172499653476
200.52961687104835
-24.981665615723614
157.73571061892108
-54.050352836922684
-96.45016867495906
144.568161978239
217.0176238238546
17.93918094947003
-32.21079512625511
220.17976650995297
33.910168951177184
195.88579732884864
49.35138065769388
224.18456114171022
-53.61425063368006
-131.15194365902607
-105.44006979522601
-377.7194464978202
-177.3567102020279
13.069069187426066
318.9458211629026
163.9446177315458
18.894661040452775
32.55663935013945
30.426552545312006
29.009444074936255
346.113859666797
-161.93295160402522
146.63965342747179
168.9963359314006
-34.7501818965884
-47.48387920742425
-52.82588190130991
288.59403577259764
120.11048302054951
-240.6834970251748
-107.5496244135993
-81.2460459730446
-534.4127414851428
-665.4906509498451
-327.9513271910073
585.4602112956254
-155.17870402418157
629.0731882009022
118.96175572517495
-352.69932134525516
-153.3881982518451
-158.20857164438894
115.13240418641544
232.61870820380682
-149.51400359641593
-170.0219042712015
-198.2695308776274
-160.90469705659598
-383.0898276398075
82.8617090118878
224.49118801735858
381.59104400556316
243.06082954565863
19.43517424035599
12.959296415509016
-306.8004169194901
-159.84581855188662
-243.84131692299707
4.565745736619647
83.9538631765572
-7.814172846758083
